LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
890,17/06/09,20:10:57,INFO,executor.Executor,Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['3.0', '24.0', '1012', '2364']"
891,17/06/09,20:10:57,INFO,executor.Executor,Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['4.0', '24.0', '1026', '2364']"
892,17/06/09,20:10:57,INFO,executor.Executor,Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['1.0', '24.0', '984', '2364']"
893,17/06/09,20:10:57,INFO,executor.Executor,Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['2.0', '24.0', '998', '2364']"
894,17/06/09,20:10:57,INFO,executor.Executor,Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['0.0', '24.0', '970', '2364']"
895,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1125,E11,Got assigned task <*>,"['1', '1', '2', '5']"
896,17/06/09,20:10:57,INFO,executor.Executor,Running task 40.0 in stage 24.0 (TID 1125),E24,Running task <*> in stage <*> (TID <*>),"['40.0', '24.0', '1125']"
897,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1126,E11,Got assigned task <*>,"['1', '1', '2', '6']"
898,17/06/09,20:10:57,INFO,executor.Executor,Running task 41.0 in stage 24.0 (TID 1126),E24,Running task <*> in stage <*> (TID <*>),"['41.0', '24.0', '1126']"
899,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1127,E11,Got assigned task <*>,"['1', '1', '2', '7']"
900,17/06/09,20:10:57,INFO,executor.Executor,Running task 42.0 in stage 24.0 (TID 1127),E24,Running task <*> in stage <*> (TID <*>),"['42.0', '24.0', '1127']"
901,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1128,E11,Got assigned task <*>,"['1', '1', '2', '8']"
902,17/06/09,20:10:57,INFO,executor.Executor,Running task 43.0 in stage 24.0 (TID 1128),E24,Running task <*> in stage <*> (TID <*>),"['43.0', '24.0', '1128']"
903,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1129,E11,Got assigned task <*>,"['1', '1', '2', '9']"
904,17/06/09,20:10:57,INFO,executor.Executor,Running task 44.0 in stage 24.0 (TID 1129),E24,Running task <*> in stage <*> (TID <*>),"['44.0', '24.0', '1129']"
905,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '1', '_', '0']"
906,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '1', '_', '1']"
907,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '1', '_', '2']"
908,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '1', '_', '3']"
909,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '1', '_', '4']"
910,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
911,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
912,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
913,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
914,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
915,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -397, init = 436, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-397', '436', '0']"
916,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -405, init = 443, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-405', '443', '0']"
917,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -400, init = 440, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-400', '440', '0']"
918,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -390, init = 428, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-390', '428', '0']"
919,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -398, init = 439, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-398', '439', '0']"
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000044_1129', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044']"
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000044_1129: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '4', '4', '_', '1', '1', '2', '9']"
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000043_1128', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043']"
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000040_1125', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040']"
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000043_1128: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '4', '3', '_', '1', '1', '2', '8']"
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000040_1125: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '4', '0', '_', '1', '1', '2', '5']"
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000042_1127', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042']"
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000042_1127: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '4', '2', '_', '1', '1', '2', '7']"
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000041_1126', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041']"
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000041_1126: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '4', '1', '_', '1', '1', '2', '6']"
930,17/06/09,20:10:57,INFO,executor.Executor,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['44.0', '24.0', '1129', '2364']"
931,17/06/09,20:10:57,INFO,executor.Executor,Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['43.0', '24.0', '1128', '2364']"
932,17/06/09,20:10:57,INFO,executor.Executor,Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['40.0', '24.0', '1125', '2364']"
933,17/06/09,20:10:57,INFO,executor.Executor,Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['42.0', '24.0', '1127', '2364']"
934,17/06/09,20:10:57,INFO,executor.Executor,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['41.0', '24.0', '1126', '2364']"
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1135,E11,Got assigned task <*>,"['1', '1', '3', '5']"
936,17/06/09,20:10:57,INFO,executor.Executor,Running task 80.0 in stage 24.0 (TID 1135),E24,Running task <*> in stage <*> (TID <*>),"['80.0', '24.0', '1135']"
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1136,E11,Got assigned task <*>,"['1', '1', '3', '6']"
938,17/06/09,20:10:57,INFO,executor.Executor,Running task 81.0 in stage 24.0 (TID 1136),E24,Running task <*> in stage <*> (TID <*>),"['81.0', '24.0', '1136']"
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1137,E11,Got assigned task <*>,"['1', '1', '3', '7']"
940,17/06/09,20:10:57,INFO,executor.Executor,Running task 82.0 in stage 24.0 (TID 1137),E24,Running task <*> in stage <*> (TID <*>),"['82.0', '24.0', '1137']"
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1138,E11,Got assigned task <*>,"['1', '1', '3', '8']"
942,17/06/09,20:10:57,INFO,executor.Executor,Running task 83.0 in stage 24.0 (TID 1138),E24,Running task <*> in stage <*> (TID <*>),"['83.0', '24.0', '1138']"
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1141,E11,Got assigned task <*>,"['1', '1', '4', '1']"
944,17/06/09,20:10:57,INFO,executor.Executor,Running task 84.0 in stage 24.0 (TID 1141),E24,Running task <*> in stage <*> (TID <*>),"['84.0', '24.0', '1141']"
945,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '6', '_', '0']"
946,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '6', '_', '1']"
947,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '6', '_', '2']"
948,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '6', '_', '3']"
949,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '1', '6', '_', '4']"
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
955,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['37', '-87', '124', '0']"
956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-79', '118', '0']"
957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-86', '125', '0']"
958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['42', '-81', '122', '1']"
959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-83', '123', '1']"
960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000083_1138', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083']"
961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '8', '3', '_', '1', '1', '3', '8']"
962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000084_1141', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084']"
963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000080_1135', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080']"
964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '8', '4', '_', '1', '1', '4', '1']"
965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '8', '0', '_', '1', '1', '3', '5']"
966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000082_1137', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082']"
967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '8', '2', '_', '1', '1', '3', '7']"
968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000081_1136', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081']"
969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '0', '8', '1', '_', '1', '1', '3', '6']"
970,17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['83.0', '24.0', '1138', '2364']"
971,17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['84.0', '24.0', '1141', '2364']"
972,17/06/09,20:10:58,INFO,executor.Executor,Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['80.0', '24.0', '1135', '2364']"
973,17/06/09,20:10:58,INFO,executor.Executor,Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['82.0', '24.0', '1137', '2364']"
974,17/06/09,20:10:58,INFO,executor.Executor,Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['81.0', '24.0', '1136', '2364']"
975,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1145,E11,Got assigned task <*>,"['1', '1', '4', '5']"
976,17/06/09,20:10:58,INFO,executor.Executor,Running task 120.0 in stage 24.0 (TID 1145),E24,Running task <*> in stage <*> (TID <*>),"['120.0', '24.0', '1145']"
977,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1146,E11,Got assigned task <*>,"['1', '1', '4', '6']"
978,17/06/09,20:10:58,INFO,executor.Executor,Running task 121.0 in stage 24.0 (TID 1146),E24,Running task <*> in stage <*> (TID <*>),"['121.0', '24.0', '1146']"
979,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1147,E11,Got assigned task <*>,"['1', '1', '4', '7']"
980,17/06/09,20:10:58,INFO,executor.Executor,Running task 122.0 in stage 24.0 (TID 1147),E24,Running task <*> in stage <*> (TID <*>),"['122.0', '24.0', '1147']"
981,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1150,E11,Got assigned task <*>,"['1', '1', '5', '0']"
982,17/06/09,20:10:58,INFO,executor.Executor,Running task 123.0 in stage 24.0 (TID 1150),E24,Running task <*> in stage <*> (TID <*>),"['123.0', '24.0', '1150']"
983,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1151,E11,Got assigned task <*>,"['1', '1', '5', '1']"
984,17/06/09,20:10:58,INFO,executor.Executor,Running task 124.0 in stage 24.0 (TID 1151),E24,Running task <*> in stage <*> (TID <*>),"['124.0', '24.0', '1151']"
985,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '1', '_', '4']"
986,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '1', '_', '1']"
987,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '1', '_', '0']"
988,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '1', '_', '2']"
989,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '1', '_', '3']"
990,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
991,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -82, init = 122, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-82', '122', '0']"
992,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000124_1151', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124']"
993,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000124_1151: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '1', '2', '4', '_', '1', '1', '5', '1']"
994,17/06/09,20:10:58,INFO,executor.Executor,Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['124.0', '24.0', '1151', '2364']"
995,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
996,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
997,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
998,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,['1']
999,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1155,E11,Got assigned task <*>,"['1', '1', '5', '5']"
1000,17/06/09,20:10:58,INFO,executor.Executor,Running task 160.0 in stage 24.0 (TID 1155),E24,Running task <*> in stage <*> (TID <*>),"['160.0', '24.0', '1155']"
1001,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 39, boot = -102, init = 141, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-102', '141', '0']"
1002,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -112, init = 150, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-112', '150', '0']"
1003,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -107, init = 147, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-107', '147', '0']"
1004,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -116, init = 156, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-116', '156', '0']"
1005,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000120_1145' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000120_1145', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120']"
1006,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000120_1145: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '1', '2', '0', '_', '1', '1', '4', '5']"
1007,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000122_1147', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122']"
1008,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000121_1146', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121']"
1009,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000122_1147: Committed,E1,<*>: Committed,"['a', 't', 't', 'e', 'm', 'p', 't', '_', '2', '0', '1', '7', '0', '6', '0', '9', '2', '0', '1', '8', '_', '0', '0', '2', '4', '_', 'm', '_', '0', '0', '0', '1', '2', '2', '_', '1', '1', '4', '7']"
1010,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123,E25,Saved output of task '<*>' to hdfs://<*>,"['attempt_201706092018_0024_m_000123_1150', '10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123']"
